word,PoS,score
nao soubesse o que dizer,IDIOM,-1
nao soubesse o que quer,IDIOM,-1
nao soubesse onde se meteu,IDIOM,-1
nao soubesse patavina,IDIOM,-1
nao soubesseis o que dizer,IDIOM,-1
nao soubesseis o que querem,IDIOM,-1
nao soubesseis onde se meteu,IDIOM,-1
nao soubesseis patavina,IDIOM,-1
nao soubessem o que dizer,IDIOM,-1
nao soubessem o que querem,IDIOM,-1
nao soubessem onde se meteu,IDIOM,-1
nao soubessem patavina,IDIOM,-1
nao soubessemos o que dizer,IDIOM,-1
nao soubessemos o que queremos,IDIOM,-1
nao soubessemos onde se meteu,IDIOM,-1
nao soubessemos patavina,IDIOM,-1
nao soubesses o que dizer,IDIOM,-1
nao soubesses o que queres,IDIOM,-1
nao soubesses onde se meteu,IDIOM,-1
nao soubesses patavina,IDIOM,-1
nao soubeste o que dizer,IDIOM,-1
nao soubeste o que querias,IDIOM,-1
nao soubeste onde se meteu,IDIOM,-1
nao soubeste patavina,IDIOM,-1
nao soubestes o que dizer,IDIOM,-1
nao soubestes o que querieis,IDIOM,-1
nao soubestes onde se meteu,IDIOM,-1
nao soubestes patavina,IDIOM,-1
nao te mexas,IDIOM,-1
nao te mexeras,IDIOM,-1
nao te mexereis,IDIOM,-1
nao te mexeres,IDIOM,-1
nao te mexerias,IDIOM,-1
nao te mexes,IDIOM,-1
nao te mexesses,IDIOM,-1
nao te mexeste,IDIOM,-1
nao te mexias,IDIOM,-1
nao te mexieis,IDIOM,-1
nao te saiais mal,IDIOM,1
nao te saias mal,IDIOM,1
nao te sairas mal,IDIOM,1
nao te saireis mal,IDIOM,1
nao te saires mal,IDIOM,1
nao te sairias mal,IDIOM,1
nao te sais mal,IDIOM,1
nao te saisses mal,IDIOM,1
nao te saiste mal,IDIOM,1
nao ter argumentos,IDIOM,-1
nao tem argumentos,IDIOM,-1
nao ter nada na cabeca,IDIOM,-1
nao tem nada na cabeca,IDIOM,-1
nao ter nada nos miolos,IDIOM,-1
nao tem nada nos miolos,IDIOM,-1
nao ter onde cair morto,IDIOM,-1
nao tem onde cair morto,IDIOM,-1
nao ter papas na lingua,IDIOM,1
nao tem papas na lingua,IDIOM,1
nao ter pedalada,IDIOM,-1
nao tem pedalada,IDIOM,-1
nao ter razao,IDIOM,-1
nao tem razao,IDIOM,-1
nao ter um pingo de vergonha,IDIOM,-1
nao tem um pingo de vergonha,IDIOM,-1
nao ter um tostao,IDIOM,-1
nao tem um tostao,IDIOM,-1
nao ter vergonha na cara,IDIOM,-1
nao tem vergonha na cara,IDIOM,-1
nao ter vergonha nenhuma,IDIOM,-1
nao tem vergonha nenhuma,IDIOM,-1
nao temos argumentos,IDIOM,-1
nao temos nada na cabeca,IDIOM,-1
nao temos nada nos miolos,IDIOM,-1
nao temos onde cair morto,IDIOM,-1
nao temos papas na lingua,IDIOM,1
nao temos pedalada,IDIOM,-1
nao temos razao,IDIOM,-1
nao temos um pingo de vergonha,IDIOM,-1
nao temos um tostao,IDIOM,-1
nao temos vergonha na cara,IDIOM,-1
nao temos vergonha nenhuma,IDIOM,-1
nao tende argumentos,IDIOM,-1
nao tende nada na cabeca,IDIOM,-1
nao tende nada nos miolos,IDIOM,-1
nao tende onde cair morto,IDIOM,-1
nao tende papas na lingua,IDIOM,1
nao tende pedalada,IDIOM,-1
nao tende razao,IDIOM,-1
nao tende um pingo de vergonha,IDIOM,-1
nao tende um tostao,IDIOM,-1
nao tende vergonha na cara,IDIOM,-1
nao tende vergonha nenhuma,IDIOM,-1
nao tendes argumentos,IDIOM,-1
nao tendes nada na cabeca,IDIOM,-1
nao tendes nada nos miolos,IDIOM,-1
nao tendes onde cair morto,IDIOM,-1
nao tendes papas na lingua,IDIOM,1
nao tendes pedalada,IDIOM,-1
nao tendes razao,IDIOM,-1
nao tendes um pingo de vergonha,IDIOM,-1
nao tendes um tostao,IDIOM,-1
nao tendes vergonha na cara,IDIOM,-1
nao tendes vergonha nenhuma,IDIOM,-1
nao tendo argumentos,IDIOM,-1
nao tendo nada na cabeca,IDIOM,-1
nao tendo nada nos miolos,IDIOM,-1
nao tendo onde cair morto,IDIOM,-1
nao tendo papas na lingua,IDIOM,1
nao tendo pedalada,IDIOM,-1
nao tendo razao,IDIOM,-1
nao tendo um pingo de vergonha,IDIOM,-1
nao tendo um tostao,IDIOM,-1
nao tendo vergonha na cara,IDIOM,-1
nao tendo vergonha nenhuma,IDIOM,-1
nao tenha argumentos,IDIOM,-1
nao tenha nada na cabeca,IDIOM,-1
nao tenha nada nos miolos,IDIOM,-1
nao tenha onde cair morto,IDIOM,-1
nao tenha papas na lingua,IDIOM,1
nao tenha pedalada,IDIOM,-1
nao tenha razao,IDIOM,-1
nao tenha um pingo de vergonha,IDIOM,-1
nao tenha um tostao,IDIOM,-1
nao tenha vergonha na cara,IDIOM,-1
nao tenha vergonha nenhuma,IDIOM,-1
nao tenhais argumentos,IDIOM,-1
nao tenhais nada na cabeca,IDIOM,-1
nao tenhais nada nos miolos,IDIOM,-1
nao tenhais onde cair morto,IDIOM,-1
nao tenhais papas na lingua,IDIOM,1
nao tenhais pedalada,IDIOM,-1
nao tenhais razao,IDIOM,-1
nao tenhais um pingo de vergonha,IDIOM,-1
nao tenhais um tostao,IDIOM,-1
nao tenhais vergonha na cara,IDIOM,-1
nao tenhais vergonha nenhuma,IDIOM,-1
nao tenham argumentos,IDIOM,-1
nao tenham nada na cabeca,IDIOM,-1
nao tenham nada nos miolos,IDIOM,-1
nao tenham onde cair morto,IDIOM,-1
nao tenham papas na lingua,IDIOM,1
nao tenham pedalada,IDIOM,-1
nao tenham razao,IDIOM,-1
nao tenham um pingo de vergonha,IDIOM,-1
nao tenham um tostao,IDIOM,-1
nao tenham vergonha na cara,IDIOM,-1
nao tenham vergonha nenhuma,IDIOM,-1
nao tenhamos argumentos,IDIOM,-1
nao tenhamos nada na cabeca,IDIOM,-1
nao tenhamos nada nos miolos,IDIOM,-1
nao tenhamos onde cair morto,IDIOM,-1
nao tenhamos papas na lingua,IDIOM,1
nao tenhamos pedalada,IDIOM,-1
nao tenhamos razao,IDIOM,-1
nao tenhamos um pingo de vergonha,IDIOM,-1
nao tenhamos um tostao,IDIOM,-1
nao tenhamos vergonha na cara,IDIOM,-1
nao tenhamos vergonha nenhuma,IDIOM,-1
nao tenhas argumentos,IDIOM,-1
nao tenhas nada na cabeca,IDIOM,-1
nao tenhas nada nos miolos,IDIOM,-1
nao tenhas onde cair morto,IDIOM,-1
nao tenhas papas na lingua,IDIOM,1
nao tenhas pedalada,IDIOM,-1
nao tenhas razao,IDIOM,-1
nao tenhas um pingo de vergonha,IDIOM,-1
nao tenhas um tostao,IDIOM,-1
nao tenhas vergonha na cara,IDIOM,-1
nao tenhas vergonha nenhuma,IDIOM,-1
nao tenho argumentos,IDIOM,-1
nao tenho nada na cabeca,IDIOM,-1
nao tenho nada nos miolos,IDIOM,-1
nao tenho onde cair morto,IDIOM,-1
nao tenho papas na lingua,IDIOM,1
nao tenho pedalada,IDIOM,-1
nao tenho razao,IDIOM,-1
nao tenho um pingo de vergonha,IDIOM,-1
nao tenho um tostao,IDIOM,-1
nao tenho vergonha na cara,IDIOM,-1
nao tenho vergonha nenhuma,IDIOM,-1
nao tens argumentos,IDIOM,-1
nao tens nada na cabeca,IDIOM,-1
nao tens nada nos miolos,IDIOM,-1
nao tens onde cair morto,IDIOM,-1
nao tens papas na lingua,IDIOM,1
nao tens pedalada,IDIOM,-1
nao tens razao,IDIOM,-1
nao tens um pingo de vergonha,IDIOM,-1
nao tens um tostao,IDIOM,-1
nao tens vergonha na cara,IDIOM,-1
nao tens vergonha nenhuma,IDIOM,-1
nao tera argumentos,IDIOM,-1
nao tera nada na cabeca,IDIOM,-1
nao tera nada nos miolos,IDIOM,-1
nao tera onde cair morto,IDIOM,-1
nao tera papas na lingua,IDIOM,1
nao tera pedalada,IDIOM,-1
nao tera razao,IDIOM,-1
nao tera um pingo de vergonha,IDIOM,-1
nao tera um tostao,IDIOM,-1
nao tera vergonha na cara,IDIOM,-1
nao tera vergonha nenhuma,IDIOM,-1
nao terao argumentos,IDIOM,-1
nao terao nada na cabeca,IDIOM,-1
nao terao nada nos miolos,IDIOM,-1
nao terao onde cair morto,IDIOM,-1
nao terao papas na lingua,IDIOM,1
nao terao pedalada,IDIOM,-1
nao terao razao,IDIOM,-1
nao terao um pingo de vergonha,IDIOM,-1
nao terao um tostao,IDIOM,-1
nao terao vergonha na cara,IDIOM,-1
nao terao vergonha nenhuma,IDIOM,-1
nao teras argumentos,IDIOM,-1
nao teras nada na cabeca,IDIOM,-1
nao teras nada nos miolos,IDIOM,-1
nao teras onde cair morto,IDIOM,-1
nao teras papas na lingua,IDIOM,1
nao teras pedalada,IDIOM,-1
nao teras razao,IDIOM,-1
nao teras um pingo de vergonha,IDIOM,-1
nao teras um tostao,IDIOM,-1
nao teras vergonha na cara,IDIOM,-1
nao teras vergonha nenhuma,IDIOM,-1
nao terdes argumentos,IDIOM,-1
nao terdes nada na cabeca,IDIOM,-1
nao terdes nada nos miolos,IDIOM,-1
nao terdes onde cair morto,IDIOM,-1
nao terdes papas na lingua,IDIOM,1
nao terdes pedalada,IDIOM,-1
nao terdes razao,IDIOM,-1
nao terdes um pingo de vergonha,IDIOM,-1
nao terdes um tostao,IDIOM,-1
nao terdes vergonha na cara,IDIOM,-1
nao terdes vergonha nenhuma,IDIOM,-1
nao terei argumentos,IDIOM,-1
nao terei nada na cabeca,IDIOM,-1
nao terei nada nos miolos,IDIOM,-1
nao terei onde cair morto,IDIOM,-1
nao terei papas na lingua,IDIOM,1
nao terei pedalada,IDIOM,-1
nao terei razao,IDIOM,-1
nao terei um pingo de vergonha,IDIOM,-1
nao terei um tostao,IDIOM,-1
nao terei vergonha na cara,IDIOM,-1
nao terei vergonha nenhuma,IDIOM,-1
nao tereis argumentos,IDIOM,-1
nao tereis nada na cabeca,IDIOM,-1
nao tereis nada nos miolos,IDIOM,-1
nao tereis onde cair morto,IDIOM,-1
nao tereis papas na lingua,IDIOM,1
nao tereis pedalada,IDIOM,-1
nao tereis razao,IDIOM,-1
nao tereis um pingo de vergonha,IDIOM,-1
nao tereis um tostao,IDIOM,-1
nao tereis vergonha na cara,IDIOM,-1
nao tereis vergonha nenhuma,IDIOM,-1
nao terem argumentos,IDIOM,-1
nao terem nada na cabeca,IDIOM,-1
nao terem nada nos miolos,IDIOM,-1
nao terem onde cair morto,IDIOM,-1
nao terem papas na lingua,IDIOM,1
nao terem pedalada,IDIOM,-1
nao terem razao,IDIOM,-1
nao terem um pingo de vergonha,IDIOM,-1
nao terem um tostao,IDIOM,-1
nao terem vergonha na cara,IDIOM,-1
nao terem vergonha nenhuma,IDIOM,-1
nao teremos argumentos,IDIOM,-1
nao teremos nada na cabeca,IDIOM,-1
nao teremos nada nos miolos,IDIOM,-1
nao teremos onde cair morto,IDIOM,-1
nao teremos papas na lingua,IDIOM,1
nao teremos pedalada,IDIOM,-1
nao teremos razao,IDIOM,-1
nao teremos um pingo de vergonha,IDIOM,-1
nao teremos um tostao,IDIOM,-1
nao teremos vergonha na cara,IDIOM,-1
nao teremos vergonha nenhuma,IDIOM,-1
nao teres argumentos,IDIOM,-1
nao teres nada na cabeca,IDIOM,-1
nao teres nada nos miolos,IDIOM,-1
nao teres onde cair morto,IDIOM,-1
nao teres papas na lingua,IDIOM,1
nao teres pedalada,IDIOM,-1
nao teres razao,IDIOM,-1
nao teres um pingo de vergonha,IDIOM,-1
nao teres um tostao,IDIOM,-1
nao teres vergonha na cara,IDIOM,-1
nao teres vergonha nenhuma,IDIOM,-1
nao teria argumentos,IDIOM,-1
nao teria nada na cabeca,IDIOM,-1
nao teria nada nos miolos,IDIOM,-1
nao teria onde cair morto,IDIOM,-1
nao teria papas na lingua,IDIOM,1
nao teria pedalada,IDIOM,-1
nao teria razao,IDIOM,-1
nao teria um pingo de vergonha,IDIOM,-1
nao teria um tostao,IDIOM,-1
nao teria vergonha na cara,IDIOM,-1
nao teria vergonha nenhuma,IDIOM,-1
nao teriam argumentos,IDIOM,-1
nao teriam nada na cabeca,IDIOM,-1
nao teriam nada nos miolos,IDIOM,-1
nao teriam onde cair morto,IDIOM,-1
nao teriam papas na lingua,IDIOM,1
nao teriam pedalada,IDIOM,-1
nao teriam razao,IDIOM,-1
nao teriam um pingo de vergonha,IDIOM,-1
nao teriam um tostao,IDIOM,-1
nao teriam vergonha na cara,IDIOM,-1
nao teriam vergonha nenhuma,IDIOM,-1
nao teriamos argumentos,IDIOM,-1
nao teriamos nada na cabeca,IDIOM,-1
nao teriamos nada nos miolos,IDIOM,-1
nao teriamos onde cair morto,IDIOM,-1
nao teriamos papas na lingua,IDIOM,1
nao teriamos pedalada,IDIOM,-1
nao teriamos razao,IDIOM,-1
nao teriamos um pingo de vergonha,IDIOM,-1
nao teriamos um tostao,IDIOM,-1
nao teriamos vergonha na cara,IDIOM,-1
nao teriamos vergonha nenhuma,IDIOM,-1
nao terias argumentos,IDIOM,-1
nao terias nada na cabeca,IDIOM,-1
nao terias nada nos miolos,IDIOM,-1
nao terias onde cair morto,IDIOM,-1
nao terias papas na lingua,IDIOM,1
nao terias pedalada,IDIOM,-1
nao terias razao,IDIOM,-1
nao terias um pingo de vergonha,IDIOM,-1
nao terias um tostao,IDIOM,-1
nao terias vergonha na cara,IDIOM,-1
nao terias vergonha nenhuma,IDIOM,-1
nao terieis argumentos,IDIOM,-1
nao terieis nada na cabeca,IDIOM,-1
nao terieis nada nos miolos,IDIOM,-1
nao terieis onde cair morto,IDIOM,-1
nao terieis papas na lingua,IDIOM,1
nao terieis pedalada,IDIOM,-1
nao terieis razao,IDIOM,-1
nao terieis um pingo de vergonha,IDIOM,-1
nao terieis um tostao,IDIOM,-1
nao terieis vergonha na cara,IDIOM,-1
nao terieis vergonha nenhuma,IDIOM,-1
nao termos argumentos,IDIOM,-1
nao termos nada na cabeca,IDIOM,-1
nao termos nada nos miolos,IDIOM,-1
nao termos onde cair morto,IDIOM,-1
nao termos papas na lingua,IDIOM,1
nao termos pedalada,IDIOM,-1
nao termos razao,IDIOM,-1
nao termos um pingo de vergonha,IDIOM,-1
nao termos um tostao,IDIOM,-1
nao termos vergonha na cara,IDIOM,-1
nao termos vergonha nenhuma,IDIOM,-1
nao teve argumentos,IDIOM,-1
nao teve nada na cabeca,IDIOM,-1
nao teve nada nos miolos,IDIOM,-1
nao teve onde cair morto,IDIOM,-1
nao teve papas na lingua,IDIOM,1
nao teve pedalada,IDIOM,-1
nao teve razao,IDIOM,-1
nao teve um pingo de vergonha,IDIOM,-1
nao teve um tostao,IDIOM,-1
nao teve vergonha na cara,IDIOM,-1
nao teve vergonha nenhuma,IDIOM,-1
nao tido argumentos,IDIOM,-1
nao tido nada na cabeca,IDIOM,-1
nao tido nada nos miolos,IDIOM,-1
nao tido onde cair morto,IDIOM,-1
nao tido papas na lingua,IDIOM,1
nao tido pedalada,IDIOM,-1
nao tido razao,IDIOM,-1
nao tido um pingo de vergonha,IDIOM,-1
nao tido um tostao,IDIOM,-1
nao tido vergonha na cara,IDIOM,-1
nao tido vergonha nenhuma,IDIOM,-1
nao tinha argumentos,IDIOM,-1
nao tinha nada na cabeca,IDIOM,-1
nao tinha nada nos miolos,IDIOM,-1
nao tinha onde cair morto,IDIOM,-1
nao tinha papas na lingua,IDIOM,1
nao tinha pedalada,IDIOM,-1
nao tinha razao,IDIOM,-1
nao tinha um pingo de vergonha,IDIOM,-1
nao tinha um tostao,IDIOM,-1
nao tinha vergonha na cara,IDIOM,-1
nao tinha vergonha nenhuma,IDIOM,-1
nao tinham argumentos,IDIOM,-1
nao tinham nada na cabeca,IDIOM,-1
nao tinham nada nos miolos,IDIOM,-1
nao tinham onde cair morto,IDIOM,-1
nao tinham papas na lingua,IDIOM,1
nao tinham pedalada,IDIOM,-1
nao tinham razao,IDIOM,-1
nao tinham um pingo de vergonha,IDIOM,-1
nao tinham um tostao,IDIOM,-1
nao tinham vergonha na cara,IDIOM,-1
nao tinham vergonha nenhuma,IDIOM,-1
nao tinhamos argumentos,IDIOM,-1
nao tinhamos nada na cabeca,IDIOM,-1
nao tinhamos nada nos miolos,IDIOM,-1
nao tinhamos onde cair morto,IDIOM,-1
nao tinhamos papas na lingua,IDIOM,1
nao tinhamos pedalada,IDIOM,-1
nao tinhamos razao,IDIOM,-1
nao tinhamos um pingo de vergonha,IDIOM,-1
nao tinhamos um tostao,IDIOM,-1
nao tinhamos vergonha na cara,IDIOM,-1
nao tinhamos vergonha nenhuma,IDIOM,-1
nao tinhas argumentos,IDIOM,-1
nao tinhas nada na cabeca,IDIOM,-1
nao tinhas nada nos miolos,IDIOM,-1
nao tinhas onde cair morto,IDIOM,-1
nao tinhas papas na lingua,IDIOM,1
nao tinhas pedalada,IDIOM,-1
nao tinhas razao,IDIOM,-1
nao tinhas um pingo de vergonha,IDIOM,-1
nao tinhas um tostao,IDIOM,-1
nao tinhas vergonha na cara,IDIOM,-1
nao tinhas vergonha nenhuma,IDIOM,-1
nao tinheis argumentos,IDIOM,-1
nao tinheis nada na cabeca,IDIOM,-1
nao tinheis nada nos miolos,IDIOM,-1
nao tinheis onde cair morto,IDIOM,-1
nao tinheis papas na lingua,IDIOM,1
nao tinheis pedalada,IDIOM,-1
nao tinheis razao,IDIOM,-1
nao tinheis um pingo de vergonha,IDIOM,-1
nao tinheis um tostao,IDIOM,-1
nao tinheis vergonha na cara,IDIOM,-1
nao tinheis vergonha nenhuma,IDIOM,-1
nao tive argumentos,IDIOM,-1
nao tive nada na cabeca,IDIOM,-1
nao tive nada nos miolos,IDIOM,-1
nao tive onde cair morto,IDIOM,-1
nao tive papas na lingua,IDIOM,1
nao tive pedalada,IDIOM,-1
nao tive razao,IDIOM,-1
nao tive um pingo de vergonha,IDIOM,-1
nao tive um tostao,IDIOM,-1
nao tive vergonha na cara,IDIOM,-1
nao tive vergonha nenhuma,IDIOM,-1
nao tivemos argumentos,IDIOM,-1
nao tivemos nada na cabeca,IDIOM,-1
nao tivemos nada nos miolos,IDIOM,-1
nao tivemos onde cair morto,IDIOM,-1
nao tivemos papas na lingua,IDIOM,1
nao tivemos pedalada,IDIOM,-1
nao tivemos razao,IDIOM,-1
nao tivemos um pingo de vergonha,IDIOM,-1
nao tivemos um tostao,IDIOM,-1
nao tivemos vergonha na cara,IDIOM,-1
nao tivemos vergonha nenhuma,IDIOM,-1
nao tiver argumentos,IDIOM,-1
nao tiver nada na cabeca,IDIOM,-1
nao tiver nada nos miolos,IDIOM,-1
nao tiver onde cair morto,IDIOM,-1
nao tiver papas na lingua,IDIOM,1
nao tiver pedalada,IDIOM,-1
nao tiver razao,IDIOM,-1
nao tiver um pingo de vergonha,IDIOM,-1
nao tiver um tostao,IDIOM,-1
nao tiver vergonha na cara,IDIOM,-1
nao tiver vergonha nenhuma,IDIOM,-1
nao tivera argumentos,IDIOM,-1
nao tivera nada na cabeca,IDIOM,-1
nao tivera nada nos miolos,IDIOM,-1
nao tivera onde cair morto,IDIOM,-1
nao tivera papas na lingua,IDIOM,1
nao tivera pedalada,IDIOM,-1
nao tivera razao,IDIOM,-1
nao tivera um pingo de vergonha,IDIOM,-1
nao tivera um tostao,IDIOM,-1
nao tivera vergonha na cara,IDIOM,-1
nao tivera vergonha nenhuma,IDIOM,-1
nao tiveram argumentos,IDIOM,-1
nao tiveram nada na cabeca,IDIOM,-1
nao tiveram nada nos miolos,IDIOM,-1
nao tiveram onde cair morto,IDIOM,-1
nao tiveram papas na lingua,IDIOM,1
nao tiveram pedalada,IDIOM,-1
nao tiveram razao,IDIOM,-1
nao tiveram um pingo de vergonha,IDIOM,-1
nao tiveram um tostao,IDIOM,-1
nao tiveram vergonha na cara,IDIOM,-1
nao tiveram vergonha nenhuma,IDIOM,-1
nao tiveramos argumentos,IDIOM,-1
nao tiveramos nada na cabeca,IDIOM,-1
nao tiveramos nada nos miolos,IDIOM,-1
nao tiveramos onde cair morto,IDIOM,-1
nao tiveramos papas na lingua,IDIOM,1
nao tiveramos pedalada,IDIOM,-1
nao tiveramos razao,IDIOM,-1
nao tiveramos um pingo de vergonha,IDIOM,-1
nao tiveramos um tostao,IDIOM,-1
nao tiveramos vergonha na cara,IDIOM,-1
nao tiveramos vergonha nenhuma,IDIOM,-1
nao tiveras argumentos,IDIOM,-1
nao tiveras nada na cabeca,IDIOM,-1
nao tiveras nada nos miolos,IDIOM,-1
nao tiveras onde cair morto,IDIOM,-1
nao tiveras papas na lingua,IDIOM,1
nao tiveras pedalada,IDIOM,-1
nao tiveras razao,IDIOM,-1
nao tiveras um pingo de vergonha,IDIOM,-1
nao tiveras um tostao,IDIOM,-1
nao tiveras vergonha na cara,IDIOM,-1
nao tiveras vergonha nenhuma,IDIOM,-1
nao tiverdes argumentos,IDIOM,-1
nao tiverdes nada na cabeca,IDIOM,-1
nao tiverdes nada nos miolos,IDIOM,-1
nao tiverdes onde cair morto,IDIOM,-1
nao tiverdes papas na lingua,IDIOM,1
nao tiverdes pedalada,IDIOM,-1
nao tiverdes razao,IDIOM,-1
nao tiverdes um pingo de vergonha,IDIOM,-1
nao tiverdes um tostao,IDIOM,-1
nao tiverdes vergonha na cara,IDIOM,-1
nao tiverdes vergonha nenhuma,IDIOM,-1
nao tivereis argumentos,IDIOM,-1
nao tivereis nada na cabeca,IDIOM,-1
nao tivereis nada nos miolos,IDIOM,-1
nao tivereis onde cair morto,IDIOM,-1
nao tivereis papas na lingua,IDIOM,1
nao tivereis pedalada,IDIOM,-1
nao tivereis razao,IDIOM,-1
nao tivereis um pingo de vergonha,IDIOM,-1
nao tivereis um tostao,IDIOM,-1
nao tivereis vergonha na cara,IDIOM,-1
nao tivereis vergonha nenhuma,IDIOM,-1
nao tiverem argumentos,IDIOM,-1
nao tiverem nada na cabeca,IDIOM,-1
nao tiverem nada nos miolos,IDIOM,-1
nao tiverem onde cair morto,IDIOM,-1
nao tiverem papas na lingua,IDIOM,1
nao tiverem pedalada,IDIOM,-1
nao tiverem razao,IDIOM,-1
nao tiverem um pingo de vergonha,IDIOM,-1
nao tiverem um tostao,IDIOM,-1
nao tiverem vergonha na cara,IDIOM,-1
nao tiverem vergonha nenhuma,IDIOM,-1
nao tiveres argumentos,IDIOM,-1
nao tiveres nada na cabeca,IDIOM,-1
nao tiveres nada nos miolos,IDIOM,-1
nao tiveres onde cair morto,IDIOM,-1
nao tiveres papas na lingua,IDIOM,1
nao tiveres pedalada,IDIOM,-1
nao tiveres razao,IDIOM,-1
nao tiveres um pingo de vergonha,IDIOM,-1
nao tiveres um tostao,IDIOM,-1
nao tiveres vergonha na cara,IDIOM,-1
nao tiveres vergonha nenhuma,IDIOM,-1
nao tivermos argumentos,IDIOM,-1
nao tivermos nada na cabeca,IDIOM,-1
nao tivermos nada nos miolos,IDIOM,-1
nao tivermos onde cair morto,IDIOM,-1
nao tivermos papas na lingua,IDIOM,1
nao tivermos pedalada,IDIOM,-1
nao tivermos razao,IDIOM,-1
nao tivermos um pingo de vergonha,IDIOM,-1
nao tivermos um tostao,IDIOM,-1
nao tivermos vergonha na cara,IDIOM,-1
nao tivermos vergonha nenhuma,IDIOM,-1
nao tivesse argumentos,IDIOM,-1
nao tivesse nada na cabeca,IDIOM,-1
nao tivesse nada nos miolos,IDIOM,-1
nao tivesse onde cair morto,IDIOM,-1
nao tivesse papas na lingua,IDIOM,1
nao tivesse pedalada,IDIOM,-1
nao tivesse razao,IDIOM,-1
nao tivesse um pingo de vergonha,IDIOM,-1
nao tivesse um tostao,IDIOM,-1
nao tivesse vergonha na cara,IDIOM,-1
nao tivesse vergonha nenhuma,IDIOM,-1
nao tivesseis argumentos,IDIOM,-1
nao tivesseis nada na cabeca,IDIOM,-1
nao tivesseis nada nos miolos,IDIOM,-1
nao tivesseis onde cair morto,IDIOM,-1
nao tivesseis papas na lingua,IDIOM,1
nao tivesseis pedalada,IDIOM,-1
nao tivesseis razao,IDIOM,-1
nao tivesseis um pingo de vergonha,IDIOM,-1
nao tivesseis um tostao,IDIOM,-1
nao tivesseis vergonha na cara,IDIOM,-1
nao tivesseis vergonha nenhuma,IDIOM,-1
nao tivessem argumentos,IDIOM,-1
nao tivessem nada na cabeca,IDIOM,-1
nao tivessem nada nos miolos,IDIOM,-1
nao tivessem onde cair morto,IDIOM,-1
nao tivessem papas na lingua,IDIOM,1
nao tivessem pedalada,IDIOM,-1
nao tivessem razao,IDIOM,-1
nao tivessem um pingo de vergonha,IDIOM,-1
nao tivessem um tostao,IDIOM,-1
nao tivessem vergonha na cara,IDIOM,-1
nao tivessem vergonha nenhuma,IDIOM,-1
nao tivessemos argumentos,IDIOM,-1
nao tivessemos nada na cabeca,IDIOM,-1
nao tivessemos nada nos miolos,IDIOM,-1
nao tivessemos onde cair morto,IDIOM,-1
nao tivessemos papas na lingua,IDIOM,1
nao tivessemos pedalada,IDIOM,-1
nao tivessemos razao,IDIOM,-1
nao tivessemos um pingo de vergonha,IDIOM,-1
nao tivessemos um tostao,IDIOM,-1
nao tivessemos vergonha na cara,IDIOM,-1
nao tivessemos vergonha nenhuma,IDIOM,-1
nao tivesses argumentos,IDIOM,-1
nao tivesses nada na cabeca,IDIOM,-1
nao tivesses nada nos miolos,IDIOM,-1
nao tivesses onde cair morto,IDIOM,-1
nao tivesses papas na lingua,IDIOM,1
nao tivesses pedalada,IDIOM,-1
nao tivesses razao,IDIOM,-1
nao tivesses um pingo de vergonha,IDIOM,-1
nao tivesses um tostao,IDIOM,-1
nao tivesses vergonha na cara,IDIOM,-1
nao tivesses vergonha nenhuma,IDIOM,-1
nao tiveste argumentos,IDIOM,-1
nao tiveste nada na cabeca,IDIOM,-1
nao tiveste nada nos miolos,IDIOM,-1
nao tiveste onde cair morto,IDIOM,-1
nao tiveste papas na lingua,IDIOM,1
nao tiveste pedalada,IDIOM,-1
nao tiveste razao,IDIOM,-1
nao tiveste um pingo de vergonha,IDIOM,-1
nao tiveste um tostao,IDIOM,-1
nao tiveste vergonha na cara,IDIOM,-1
nao tiveste vergonha nenhuma,IDIOM,-1
nao tivestes argumentos,IDIOM,-1
nao tivestes nada na cabeca,IDIOM,-1
nao tivestes nada nos miolos,IDIOM,-1
nao tivestes onde cair morto,IDIOM,-1
